user_idx,subscription_type,cart_discount_price,order_shipping_price,order_total_price,paid_date
55383d58fdd80aed55de6b6fd3b02aa7f6212767eb21e9ef7217a332bca36b13,구독,5100,3000,12900,2020-10-17
4f7bf698ac47c8b2f9a9865d5c9ae0e2fefdf8da744f97a22d23f6d966f3a78a,구독,5100,3000,12900,2020-10-13
fa40a38879b606fc604bcdc493c7bbe4703d8d9dfb7d05186581621de181f233,구독,5100,3000,12900,2020-10-22
3d79c5ca42b0491db2e00e0b84766fab426cfc97c2c6a1dbf8150f32260bec17,구독,5100,3000,12900,2020-10-22
9e794a35f0cdd66979ebd6d81d86d35ee721a9c16e68103b04b71e336e827b01,구독,5100,3000,12900,2020-10-23
31e1dedd2ab24e9fc0d24fbbe08206336f00f65d222440c3e185cd6737f76e25,구독,0,3000,18000,2020-10-16
b9180b0e98dd5038f55c399a6e3049f8d5e4feb306aa9fcd7058a6de58932c87,구독,5100,3000,12900,2020-10-18
a3183252aa40a492a348e839d43e35666b2ccdbad1ab06f2928c7a814fa0e0d3,구독,5100,3000,12900,2020-10-18
9000876beff4d602bc3a8f245dc6fc85ac4ecf69b6c966693238eca9f23a4e61,구독,5100,3000,12900,2020-10-18
afb20bf81e185e6f8d4dad0ea7524f119ffbb879051e9fa696f630ef4d461281,구독,0,3000,18000,2020-10-23
e1f9b08afd634c3a1aad0cfe7807eca6384f2311b122943f0facf0944e16a770,구독,0,3000,18000,2020-10-19
63a156d87ccdd3581baa9c09f496ea5d255bd84fb68c86d53a74592f472377f9,구독,5100,3000,12900,2020-10-12
28c09f202bd486189aca641e0e31c10eebc49fbbcc2c2e43738e17584d114257,구독,0,3000,18000,2020-10-17
e82f9f32de2f73a7388d65936ac2f520d4bc842b6d0eba55da5a7cd287c1baf3,구독,0,3000,18000,2020-10-17
b0d241af4be3aa27740365937537d311f4edc1c7c822b91415940c54ccfd0f87,구독,5100,3000,12900,2020-10-18
6e0ac49a56dc72c3c95d545bb450c43a08e004c542a3e4f5b77e9d5563f591a6,구독,0,3000,18000,2020-10-19
07f5a9fa7a12f3a4cafc70a9a4edaf99dc6fd8670d093d1dcec12a5d6a090e32,구독,5100,3000,12900,2020-10-18
e37d7f88fe61d9c12b5e24d97c8cafb1379ab6133bba031732b82d08342a2a29,구독,5100,3000,12900,2020-10-25
77807fedc7be4a4370de0337c0204bdb98244b574531b3742da955344a63496c,구독,5100,3000,12900,2020-10-25
d11243987949379a6764d3b0971f9b3bd975a0c9f9bf7d0e4e077175c5c5ef50,구독,0,3000,18000,2020-10-24
48fcc71acec8de053cbf749726fdf5cf03d45f2ccd8330ceb7f43ea6668d2194,구독,0,3000,18000,2020-10-25
6fc044f9faf277c9845718a51387e2c78f0faade7c3c268e5f181f650a3ee0ea,구독,0,3000,18000,2020-10-24
bb8d793d1c84e8f93acc74322c2add99d91a36f6ca560184db6117e5099cf0c3,구독,5100,3000,12900,2020-10-25
86849f0f2c8fe2d302bffeb1e76b08c96b397355f96bd64629a1bd221e5c2da8,구독,5100,3000,12900,2020-10-26
d4c5cc495661444cc853fc4777fef82f6b55dcd9f25b362bde9ad77eb384e63c,구독,0,3000,18000,2020-10-26
5f26d21124a5fc87d850ac8033c734394c31198738e858dff0ffe56941dadae4,구독,5100,3000,12900,2020-10-26
7d8d168bd0e7f500841926c230fd1c3fb74ab08a6fb53bd01261cbbc400293ac,구독,5100,3000,12900,2020-10-25
c18423ab673dc9cd51e816f3b91cc225ff0b27a802d1d88890a03445a3abc072,구독,5100,3000,12900,2020-10-24
8b268809700789fa47fc15d14357d6b8a530a361dd9a95ccc0f367f6dce28c65,구독,5100,3000,12900,2020-10-25
f06b1863698c76851d1cfe3850016486edb68554b09d54aee3e872337573b32b,구독,5100,3000,12900,2020-10-31
296bfe04bd4b46f4acd5fe429d12058d264339aa6db486c550b957424dd693ee,구독,5100,3000,12900,2020-10-24
396d4a36571bc856bb0da1c07461b7464fcfe942c0ccf488c70ad63f53f9f077,구독,5100,3000,12900,2020-10-25
09fc54047b648ceb6797d720094e83f015f5f5f591eeba73cd4aae0f31bf6e07,구독,5100,3000,0,2020-10-25
cb847a7c377b6a02b5297162dd84b69c8cd8aebafe51e2ba45f9d5c3500572f0,구독,0,3000,18000,2020-10-16
0a2fbb5b1184142f2fb50b29f363b4cb1e15b5ae9f8338a08071df0d32b9fde4,구독,0,3000,18000,2020-10-20
a107ca20a57bb8765f81e892e6a5a8108944bdcb7048d6eca22630f0d2175642,구독,0,3000,18000,2020-10-21
5fb2eca410f95814e7b25000bffa101eb1c631688b014fc770c0fae4d6b548bb,구독,5100,3000,12900,2020-10-18
2c6f0116c7d530e1753759036e44cf85f042da893fd94e09ef4ec1393286e85c,구독,0,3000,18000,2020-10-21
763e16fbaa04d7f6fd9c3bd8b3a13c6dcdc9f9ae0711eaac19c0e5535b01f716,구독,5100,3000,12900,2020-10-02
7aeb14c0d8a8203b27a9e382d5fbf46dd1ab9bf3248308084146c8a601b1ded4,구독,5100,3000,12900,2020-10-13
deb15f053a06b72c3fd099ad19706837a84e014102a8a51da8dba6afdb61d94c,구독,5100,3000,12900,2020-10-07
19c29de6db12b364fbc69e5467fd4f3946b313d00ba7019537cb5faac344eee7,구독,0,3000,18000,2020-10-07
0153c32a80c9207131877e3864641453277576d6bf0278ac53793f45ae14aba9,구독,0,3000,18000,2020-10-12
bc84722262c64bc26fefe2ccdbf77f51a8614937b4865ae55a4606abf47ead5a,구독,0,3000,18000,2020-10-07
859b06b78dd41e84dd3a8fdec0cc8c53c7aae333a2201b6206964c2643d28d86,구독,0,3000,18000,2020-10-07
5f39a0298d3ad3eb7ed83b0ef87374ebaaa36d3f20c5bb4d1adae1d26ebb5d6a,구독,5100,3000,12900,2020-10-17
7254df4530dc48421a038165a26c136145477daba52f5d0d540a172ffc2b7536,구독,5100,3000,12900,2020-09-24
dd922fcd891133b80a7f00924f08e7e51c26a8fd82a928c27ceeb17c5defab19,구독,0,3000,18000,2020-09-25
31697ad425bb85f102a5e333623a0f0108276e17129211690c5184e6da290b0d,구독,5100,3000,12900,2020-09-26
d202a7f0b9bf2a8ce3a20ff709a318e08665d0e9e07123456c61883f6b5a5382,구독,5100,3000,12900,2020-09-23
8e265cc729edb0ede5d9619cd370bbeef62d475c4782f3bd755202fc3c76ec0b,구독,0,3000,18000,2020-09-25
e8a92c0535caa99a089f6e6969ad6a23f63af9ec978e26504e3d5278dc27caf0,구독,5100,3000,12900,2020-09-26
2a008af49ecc73169eb04933a61d1e1504ec7afbdbd8b11e6d7b9ab25702e3d0,구독,0,3000,18000,2020-09-26
b3a86fd354cee5b5c829e3a87699b9c0fea39fb3b8a09a15840724c405f261de,구독,5100,3000,12900,2020-09-23
161cf898732a2d32722733b3218499550c93d7dc91ea33b48fe787da7aab714b,구독,5100,3000,12900,2020-09-23
a2f155051817777a76a6d475dc3452f4a3ec0d573c25fb556da55b7104ea2ee3,구독,0,3000,18000,2020-10-12
fd01c73a1ed80ba9d5df6ce53803a59749e825397a13ebf937ab7296b4f1fce3,구독,0,3000,18000,2020-09-28
b3ea422efe865f67f5606ac926afaa9ccf85e92567487831133c4c09a6720676,구독,0,3000,18000,2020-10-12
376cc1e806e4eb7572b02d1e43d3e032fb33f1ab9337a97e963ec27a9e2d768e,구독,0,3000,18000,2020-09-28
c7c13f3128123574d7c17c7373c5ef5e664ebb308aa8428d5312a6660f5a31cf,구독,5100,3000,12900,2020-10-12
9c52911a98e50107a340efd1cc3d4affdc87f2366e5d61c09ad9d395abe1cb18,구독,0,3000,18000,2020-10-12
d47e530f8ab8d2ec6c96738a29ff2061c44aaf045762d8419e413b615b8cad13,구독,5100,3000,12900,2020-09-27
9b3e3c782d2621bfa748485b145404dd6409135808bc41622f899a9bfa2b50fe,구독,5100,3000,12900,2020-09-28
65e3db26ae2f0f62cbe64800864b28d616e637a6766f875677b9674bf164b0aa,구독,0,3000,18000,2020-09-28
1efeaeebf61ef1f72f20c4f58aaa6b98b4a7005b2e037310633d36e3f09584ee,구독,15000,0,0,2020-09-28
2d538248f06c8a6582fef38ba27569f67814d31baca6768d50ae73e460a2e9bd,구독,5100,3000,12900,2020-10-04
46e6553467860f294646c97f6bb5350da713c36c2c2d482dec766c8d466002f8,구독,5100,3000,12900,2020-09-29
9173ea20c9985843e6e3ce32cde690c865e9e7179c7358080a6d2340c1d86421,구독,0,3000,18000,2020-09-29
4ed8d3048986d6bf86b8312d15afcb8911feced60ca96c331705ac4307b79d69,구독,0,3000,18000,2020-10-09
4f7d423c5267b022e1e2777b50876b9b66a0939f79a22b50093054a5cd3613fb,구독,5100,3000,12900,2020-10-09
ce3c3204c25759e925fb7173fe36264d1a128a1967433fabf1b2df2a94ccf54b,구독,0,3000,18000,2020-10-09
901d3eef57ce1be8e6dcd797571554d164373320445930d134342f936d3bac82,구독,5100,3000,12900,2020-10-01
a839ea00d7aad74406672f55fd218b1a7808551b08771ce4560e83727595a093,구독,5100,3000,12900,2020-10-03
cef057a838c6f946968a844d4ad5197452483c5fcb7d5db48cfda6fce42ada12,구독,0,3000,18000,2020-10-03
ce58acfbbf9e64e27f69648e1993932cf0ce006b36beea1748fc43a3e58d2f0d,구독,5100,3000,12900,2020-09-29
b298bcb29ccf8554b72924858580660af7847566ff629417cb3b81c3d36d255b,구독,5100,3000,12900,2020-10-30
1abefa142a9b89f39e85d55c3477a1987622144b0be9a85446678aa3d22c996b,구독,5100,3000,12900,2020-10-31
a395bb49194de16ac324bb5aab310f61cff15f5719ddd6a21190c76ac182ea27,구독,5100,3000,12900,2020-10-31
cf5e2c78408f2fac5ed8298e792152dfc6f65cb3c59c6b855281ab4a00b07e16,구독,5100,3000,12900,2020-10-31
761095e9efe417d1419984ecdb199479c005d7157d194f8359bf1daffea7fa03,구독,5100,3000,12900,2020-10-30
51d6f682e27e71ce6002440c30db3bce3ed9bf46b4f708283f56e62d97db72dc,구독,5100,3000,12900,2020-10-31
96edc4e7856aeaea2fc4c0535693f92bd8ad088fe4c6e9440f328365d6443846,구독,5100,3000,12900,2020-10-31
77884664bf96d2fca5ead6a233953d03b2ee4936ad6eb40b62c3a2318a20a88b,구독,0,3000,18000,2020-10-24
458989a1e0c41af0366d1b54dddf61a17623fb0c5c506245ac98417d69ac1857,구독,5100,3000,12900,2020-10-14
a747a4cb8c17752aba2e596f1389349680fdedc2244a740c726ac6ffb85fee93,구독,5100,3000,12900,2020-10-08
ba9aaadb557d2412207cb101b186d249f6d3b2d54fdd6f088a2145e1f0fec1ab,구독,0,3000,18000,2020-10-08
6ff4848109937a1ac78df63b8fccad94899dba8bb9c25d0932a5a89b19ec3ad0,구독,5100,3000,12900,2020-10-20
a2449d2f7de1c37ab97fdb8e1d872d5b2fdf21720ecc9fc2af3c3f1acf943cef,구독,5100,3000,12900,2020-10-20
76e729c056ec34e08afe0711d1a51fd64c876c171396ebb96ecbc9b5647e8e01,구독,5100,3000,12900,2020-10-20
4f25ec709a588babd782f5b0edd972d429bad8234d4148bdddd934541b1587af,구독,5100,3000,12900,2020-10-20
d6452ef53e941a54d32506cd4c51d0af47658568667b08426feda5b5df4b46a6,구독,5100,3000,12900,2020-10-15
601ca488e40c1443b6f41e8a9e1e954b929eb4f3e0a88ba88bf6501805619d3d,구독,5100,3000,12900,2020-10-21
eb1207007839b5c69b21c0f8b783e29379be98bfb03c5ad4afad0f914290e5d6,구독,0,3000,18000,2020-10-19
042f27fca7e3a47265a670095ab776ac3a27903cf160fdee8aa247a0b223ba6b,구독,5100,3000,12900,2020-10-09
4bf5054574b49ff416c4bbca4dfb96711ef1ca24eaa21b33d194d2af2f80b62b,구독,5100,3000,12900,2020-10-15
56d2ccfbad86d27ae2c36d4941d56aa80ed00da6e9d3921542f3ccd224742ee4,구독,0,3000,18000,2020-10-14
84e330a9f575aaff67d1e5a849343d1d1cdc402638ea03a55b76acedfa2bb4f2,구독,0,3000,18000,2020-10-20
9009442e9405dd8e1080393cacd635240ad7560deeea7320a57895811cf814c2,구독,5100,3000,12900,2020-10-12
3b7a047ec24a2b945d297bb5838684e2aa360f42ae547d48982625b732b5e2fc,구독,5100,3000,12900,2020-10-12
b9f92ac5ac1c3f7d945d5ef065e29b8d537c4b4c99e1cafcbdd6f32599d1930a,구독,5100,3000,12900,2020-10-20
404a7b40a77655348c476f50c63903b86a1f07eda4829f89fb21f343c0292e63,구독,0,3000,18000,2020-10-15
14240b9f2002fb63c8a388a6e548459c9ae9cc12fd1817b6bc81d9295e7b5dfd,구독,0,3000,18000,2020-10-07
de1cfcc77fe357aa113a73be88a50ae01f7108316428b11abdea8a0a01594610,구독,5100,3000,12900,2020-10-12
530195bf4695201850ccf5a298fabd52202b3e9b251954d072592124a12e647b,구독,5100,3000,12900,2020-10-14
e193f8b17bfeb6c93b1477bcbe9018b63b7b5ef2efcaaa5ac48c6ec2ef2e669c,구독,0,3000,18000,2020-10-01
c2499051d03fa6bbca570620f4aa48a8f7e2a092a32eaa391bed42b7f665961b,구독,5100,3000,12900,2020-10-21
73d59b7ab36484b3f846832ca36e74a58c28136f20a648da5b7d5c9fe525ab7e,구독,5100,3000,12900,2020-10-21
5135b1370517368dc4199393a100005550168107c955edb9b17fa83cc677f432,구독,5100,3000,12900,2020-10-20
a93ea37e061e98bd8cb2853269385972b2f8bc6f97686aa4a52b1b8464ccf482,구독,5100,3000,12900,2020-10-12
40fa433a86de471ea8724bd6639798786d76f5deed53f057c027e5bc0635ca4f,구독,0,3000,18000,2020-10-15
76eff1549d13614f45f958bcd33bd683b854ace357b1711553580c6853ec5647,구독,5100,3000,12900,2020-10-15
fd139931d895c02fe8e59239b8346398dfa42cebd71e3731d056548009ae7cfc,구독,5100,3000,12900,2020-10-08
c9d65df90101f6ab12281e298f869fe03fbb2ce168bb225d186a7bcc65c6c7a2,구독,5100,3000,12900,2020-10-21
5c6c454678a32ee859eccc1911d85cd779c028d33a15d1ce9a9e69d29f8fabac,구독,5100,3000,12900,2020-10-04
3a48138111fca410f4e7d4ac8bb81750146341988bdf31aa2af034d134ed446c,구독,5100,3000,12900,2020-10-06
2a9fbabcb2450f9c9a16d554fae1e7afca1a7b0e50cc8745598d58179d2f96b0,구독,5100,3000,12900,2020-10-05
264ddc5a659ff792576a465ec352e4c24645e95dce5f106dae70e19f2e36ca24,구독,5100,3000,12900,2020-10-05
f25b531bdd58a0051dedf542a361e7677c69635bc0752e122c77ab8c7a5ab29f,구독,5100,3000,12900,2020-10-03
ae132202b8e4f8aae8f59365fc2c2cffd1a6dc998d4f20cfb3fa688f1b46c706,구독,5100,3000,12900,2020-10-07
c1fd4421ca00e007d03f72e8f0468f15a486997151fd347bd7b45b3f7a10ff62,구독,5100,3000,12900,2020-10-16
09455fbb6717b174d478589928a2d9fe740a103fda0a89b1af6d88d4857cfa35,구독,5100,3000,12900,2020-10-16
9e46e7ed53f72a5c03e0fce2eb735c0a3ddf45928cc98acab4b0107542f60e1f,구독,5100,3000,12900,2020-10-06
e18559142617507434213e7afaf368185a921df0d12896ae85bf2d1af107a7cb,구독,5100,3000,12900,2020-10-16
b2bdf9f6be399fc4786f9ecb95995445bd0af60e49a12a250e498719c86b5e42,구독,0,3000,18000,2020-10-05
89f19fb64e2f19598f4c52792da23d69529616fb1ea11ba696c08e57a07a77b6,구독,5100,3000,12900,2020-10-15
b3fadc4f167f113c37c080a6deda26d3877fa4657246e9f713ea094ba8461803,구독,5100,3000,12900,2020-10-16
bf5efda45cedb1a0d7a12fd149df3a69ebbf9c549dce31d89a4826e620232aef,구독,0,3000,18000,2020-10-07
0b5b34e92f6e71bb1b647c8f0b1ba7c2dfd3e66ee5e9250377e17f86798390ff,구독,0,3000,18000,2020-10-13
f642499ab279d8131985e7fcd53bf1127fdfc1e3d81efc5ae7490b3123c782d0,구독,0,3000,18000,2020-10-14
8dd62209af1ec6df849a2f9cc2a9344f68e2fe7bc01686410674d0720324486a,구독,5100,3000,12900,2020-10-20
b355ec209d5cd15802d26fd802a1147e726f4ff5e38a6837805de9fd0e9f8dca,구독,5100,3000,12900,2020-10-08
39e457c79e47fb23cbf9629fadcfb51300f39324e2c4550de3930f738d1efc83,구독,0,3000,18000,2020-10-19
10928baebe6bc2983558e8a092a79bcfe18985c5b35c50e75e2cf5b69f6db501,구독,0,3000,18000,2020-10-07
25e2b976c6640d6f8d1e0a31bda320c2baee9214faa1b40f2176fbe77516fd08,구독,0,3000,18000,2020-10-04
5c3cf593bb525ba34dcd33879ecd41a10551d2c6c2925fdaae85a6c1977feced,구독,0,3000,18000,2020-10-20
d3a3adb8e46da667e542799230496d09d0ff6866a2e340ad3df01d8121faedb8,구독,5100,3000,12900,2020-10-19
01e374e7c128ddaaa245610ba291ee057b11181d968b64a2b029bbb7da12a39f,구독,5100,3000,12900,2020-10-19
f8b4a7f3788aaa8112810b06f7d1f4301bc7103419d348be540b1eed1b3cacc8,구독,5100,3000,12900,2020-10-20
f5519620d34473fefc289e8f7bf24339866d9074c8bf6e50a726fb56444ecff6,구독,5100,3000,12900,2020-10-06
d01a0fecf9f23c1e96ae711b89313e28ca6e97f7ac4e944edef742b5bd5dcc85,구독,5100,3000,12900,2020-10-20
05f09c329d5e7fce5b0e5de74d4078a72a0e162842c1a4171fd2fc9ec5615acc,구독,5100,3000,12900,2020-10-07
a0c776dc5a73ea61b86e1f5c90b4c21f0c2a6c99aadc39706f45de1d85bfb81a,구독,5100,3000,12900,2020-10-20
941e8c7749863aa2c59ca6502213822ae244b94469a198b43c6d29ab3e91086b,구독,5100,3000,12900,2020-10-08
546895b6fbe798c42164822e0502a6be5c3f7b78ca4fc7e9f420246fe5588040,구독,5100,3000,12900,2020-10-19
eadfd180391eefa4d798094bda3fd9b914cf983aa832a8a3c4f2e2e08fbaf6f7,구독,5100,3000,12900,2020-10-08
25c51e9e690bdae2a0f160d9e41750b6861a4ee6aa10c7da3fabf660b6f0fea3,구독,5100,3000,12900,2020-10-17
946c257ac39c06143171ca80e93e0f076e8a50d9021c740b9ce0f0e413d69399,구독,5100,3000,12900,2020-10-20
1ef89809e43578953af217ab4cf64b7a3012304d648e677c4b31f218e9d847c1,구독,5100,3000,12900,2020-09-30
68272db21b9528713cc0203d52f5e019e3d138b19317183839d4f11b47c2e372,구독,5100,3000,12900,2020-10-05
39b148750a9f9bf760918400cee02b4ab65ec1028b84d75a1309ab59746c7ba4,구독,5100,3000,12900,2020-09-30
281ea832e79ea89400306104f13d29d92687aad54d38e8f7c4f4e899684c824a,구독,5100,3000,12900,2020-09-12
0541c47d251b560b2dc6fab6b76b5f41bd014ca92111ce25aac4faefe73e57d0,구독,5100,3000,12900,2020-09-26
82fe30e17ae4fd1f58679a0dbbbda78fa168c16fbd28d700edd14488fd5df011,구독,5100,3000,12900,2020-10-04
af8f799487b5639a09173d154496ffcff67698bbb70d3de72dbabdc59e814b62,구독,0,3000,18000,2020-10-05
9eec6e9e25e7e9de6117b1e3137501808f5f8451e4a65c1537cee84672968b50,구독,5100,3000,12900,2020-10-17
0e09cb1225eb4459dcf2d69571a0ab1d6eeddae32e3b4ed5edea2d3ec426627e,구독,5100,3000,12900,2020-10-06
ed16103bdd413fef4f28cbd9c6f580c0e2aa88ead0cfc3a2f0706c59637d69b3,구독,0,3000,18000,2020-10-05
c2a2da6f6b0423874ccd8fc3c28c8424099d63226c28d637c98e9fb906812eda,구독,0,3000,0,2020-10-06
b5c9970b04fdeb57ec6a894703096188b224e1750d4cc6357dcd13d2a777e9ce,구독,5100,3000,12900,2020-09-30
110598f77c962af7dba0ac4658d786bc7445e0de3e590cf4304accb0c5543806,구독,5100,3000,12900,2020-09-24
dcc2acd4510ea6aa48433cf1be1c391fbae9c942769fe385912976b4d2ddb1b3,구독,5100,3000,12900,2020-09-28
5eae99cc4b2a2c3d7dcf01a3a350ecc4c2609fbf46898713060fd1d1338c509c,구독,5100,3000,12900,2020-09-25
02d8c3717d51363cee496a847eb546b2f9dfd15e52141f89cf8be1d542c6d8b7,구독,5100,3000,12900,2020-10-05
48e36cd5a07548420103ff1092145008072e31092a6e305bc8244b8592a3ed6c,구독,5100,3000,12900,2020-10-04
643b52823b525a729f9aef9b4222e1933d753d0696b6b7b4b34e8972583b0b5c,구독,5100,3000,12900,2020-10-03
49e57bdaef04625a5a328e365b101738fce1600cd033c347ff7a82bb83cea981,구독,0,3000,18000,2020-09-28
c2f2b4ccffab5f8090e6a2cba8c907a67d55ee65485aafbe5a70562be7d17719,구독,0,3000,18000,2020-09-28
936985a470cabe964c6e054ab16895615d5d3bd14b10aa007e86d9e6eaf7f7af,구독,5100,3000,12900,2020-10-06
df430393cfe8b8621f1d7799bf2d66a5301759bebd6d6b9c59700fceb5d5289d,구독,5100,3000,12900,2020-10-03
616a5a11674e12bc203d94db999d078d19cc56d4f1dd667d2c4f083e20ae7dbc,구독,5100,3000,12900,2020-10-06
8c519dd185e784a3096a38ed30f831d0ba9a885235e95716f13e804ad1cccd97,구독,5100,3000,12900,2020-10-06
c5e20a20e1a3a71d62227242f51c69b8d9095e6ad43a7fa7588bea0dad18e3d5,구독,5100,3000,12900,2020-09-26
1db88fc372dc1b9566e017235fa59fc8f30135b687148d930cce0cbf775a592d,구독,5100,3000,12900,2020-10-06
3d3572ff8e0cd97b46011be66a5f5cb3e47ca77786280d778c4f848ce29dd6ad,구독,5100,3000,12900,2020-09-10
e0aa1c2bf17e2986700a111dfb283ad6420144a5429bd03defc6ee8209bb3d17,구독,5100,3000,12900,2020-09-28
d591641d7b4977ab1175063fda916667c8bbec072c5bf2e3f6af3d7bf6360eb5,구독,0,3000,18000,2020-09-23
1aff563a949ae786e4e882f45d9e2e9fdd3fca9dad5627ac9f9ce340b056795f,구독,5100,3000,12900,2020-09-26
470ae8ee76f71cf032b1f8f3fe05cc56ff4f1ccfc06cd09a4fcf38710feae93f,구독,0,3000,18000,2020-09-25
7c229d77be4717cbef01ee89c801bb56a98ec55c3bbc161468c36e39ec93d4b4,구독,5100,3000,12900,2020-09-26
02bc031eb1777f66bc59f4afd3a9c7262d64f5f7aeed1a9c93ed0003768ffad6,구독,5100,3000,12900,2020-09-26
e56735b0ac33d3a6fd639c4980d9e73e12f6999d8f6f109408f9c890653a22c4,구독,5100,3000,12900,2020-09-25
d2fa1df7d94162a52ce8009fcaa8ace9e1c040916cad38a6bd297010195aecc1,구독,0,3000,18000,2020-09-26
6babfbc78a8dbe689bc5723b1026ef382e64023c8b1d6dc864b43b50a3caf66a,구독,5100,3000,12900,2020-09-26
c84f30ca665d7bd469450e50b87e7a15c0bb1f12eb8bc2af39247c750a59bf81,구독,0,3000,18000,2020-09-25
e1754c4dcc0e38cdcee11042675996342ded4a75ae4fe1409c88e4a17cdaaeaa,구독,0,3000,18000,2020-09-24
d03ac08623bf6663cabe813229dd8bf8d10475ed158adbd4cac9f694927702b0,구독,0,3000,18000,2020-09-27
9de23fccbcb5f2347b405ab5cad7d073ecf4fbd2bec3e7aec8c0d4df9b4ca6f3,구독,5100,3000,12900,2020-09-24
2a4223c7c2e80c612c564b4f87d83842077e28e17827d7e55be7f9dd6fef458d,구독,0,3000,18000,2020-09-25
050408bffc31a3795a1b1ab101937a74992ddbb98f6ddc95f8f691c7b225e5cc,구독,0,3000,18000,2020-09-25
89e7def9707019b3476caec112a3344beb507ee77951c617a94e6622da0dbb66,구독,5100,3000,12900,2020-09-26
d6cd17a03fb4218a8c7ba6eded48e887d727dd245dc75511de16a6196ba10af3,구독,0,3000,18000,2020-09-27
c944b3b1355b2a237a08d4ed34b67e16730404995122d19aad119c1a8b037d05,구독,5100,3000,12900,2020-09-25
a447e3ad434f38ccdac36cdd3af1a1afe63dfadca5cd9716fc7dde5820ddc7cb,구독,5100,3000,12900,2020-09-25
b3052710a471d6c7b754c102a080ecd51f725739693020b1d868061b23ad22d0,구독,5100,3000,12900,2020-09-24
a6b6e0de259a8e8880ae2f75e4a8f9753f6e7ec9a10386d1524c348abd4ba751,구독,5100,3000,12900,2020-09-24
7148e215d07982de232f3b66f9c1752f071d19d0453a3e1b0c4d9b9196de7207,구독,0,3000,18000,2020-10-10
10ba6f85a8eff68b79518ac092c1fe004415a6b70e52efa5f8ffc865843e242a,구독,5100,3000,12900,2020-10-11
9bbb2d8428f0f7e5a32d5d5175fcb142d30dc8ae282fab6cee78b62b24aceaee,구독,5100,3000,12900,2020-10-10
b09245f11bbb18b7a51063f2cd6ff4b487cfcca8fe54219d1d5692dd130e425c,구독,5100,3000,12900,2020-10-10
2e8a8de6f9446ce1319184b92a51bdf8827e10be26bc1b7189ccc05f35042d63,구독,0,3000,18000,2020-10-01
74c72f8d0aa0de49c502a143e8c1a5432bd4a1f9728d81d4ef0e16a9ddd6e67d,구독,0,3000,18000,2020-10-10
6a69805966407868519ee75ca3b22cdd9d7474230d3339aebc3a5e7928fe2053,구독,0,3000,18000,2020-10-10
f4a909e71117bb8a4ca4a7047853190adc79c18a01b5a294c2f54b8064fdd9ab,구독,0,3000,18000,2020-10-08
a912a3b675813baa87d4ea397789e5829b4a6181e2f0dd110d340c8c80b321dc,구독,5100,3000,12900,2020-10-10
730e56bd39a001b61b2b4b4f89e1e56cad9d4a521e37dfc1fa8a4a12a7ad6585,구독,0,3000,18000,2020-10-08
4d309c90f79dc6abd61bbb414f29d234ecbb86a71cbcdfb119b8becd583b2dae,구독,0,3000,18000,2020-10-05
fb47983d84438f672a4d83fe959f20b49db197a34b4e927a6612c3b338614149,구독,0,3000,18000,2020-10-02
24226c731c7cdaf11308534ff4aefff3475262f7a2fe52412a668593b717c026,구독,5100,3000,12900,2020-10-10
06dde7e4339a74a7d8dfab304db7d979be481d7091d48c0421dfe576beba7658,구독,5100,3000,12900,2020-10-09
7e33ee6be3c5f5ed9e8d8795c96150184b9e35052d4f3a8680eed64c5aec7717,구독,5100,3000,12900,2020-10-21
9866c60ed5768aaa51194227b41ff25526a6fb820ec7d143f65aec80e4d1499d,구독,5100,3000,12900,2020-10-20
dc3c4ce0635f079151dfd7a4acad6fc608d648a6d26bc959a2903fd134858da0,구독,5100,3000,12900,2020-10-12
ab032bfbf23e3ed9aac9dacb619977d46d9a13d3b34244734abe5cfe35e96b81,구독,5100,3000,12900,2020-10-16
7fae5df8da5a1526bd8abf4aea34fd08f2fc2d964627353e7265b77a082b93df,구독,5100,3000,12900,2020-10-16
761013028ad355260dab2ff22d969b49b8180a959774558963f605a50e2b7531,구독,0,3000,18000,2020-10-21
44ef80061c3d91be66e8b6b5cc5514b939c91dddb98b4b180f3ea6bc25146e7c,구독,5100,3000,12900,2020-10-21
dafe7d077244a60092f81c403489992295b5b19003d7c0b4210e1779d648ade4,구독,5100,3000,12900,2020-10-20
88c6d990747d3b654c26af9ec73a53640085bab3a55541fc5a3ce0cc528fc645,구독,5100,3000,12900,2020-09-29
03c5bc4aae6bb72df9ef963866500d73cde2125c41168b2f3fd30ff224a6c381,구독,5100,3000,12900,2020-10-13
fa6b15d5677e6c9ee38f12f6dc648a2778db12c695585caf0af4e87f3e182e15,구독,5100,3000,12900,2020-10-05
e5d3cef4afe6b7bda1fa772fb21538f89924b89ff9065cb777829e0a64d7c59b,구독,0,3000,18000,2020-10-13
dee800619eab0f40fe2e3b486f11fbf84fc42beb6c1bee135a3754717884a2ff,구독,5100,3000,12900,2020-09-30
a26ada2e2973c9c4075d741f86f93960b399df80cd84ff004988681326b6b2eb,구독,5100,3000,12900,2020-10-17
cc2aaf682102304b7959bc23ba1bcc1aa17bc13e9989889801ff60d4f7402ac7,구독,0,3000,18000,2020-10-17
dafb00f239ccc2e045e55cd075d470d73c5652115fe35520591c713c7cd1db07,구독,5100,3000,12900,2020-10-07
6e9e85731af63ec3fabc46629de651089e2275c3d50ea5450850008dfb6373e9,구독,5100,3000,12900,2020-10-17
