user_idx,size,created_date
5262797be201b2004815572f3d074cbc3e4c769fc880d956c0b34399d9c7c377,75C,2020-04-12T19:29:59.000+09:00
52c3117f506469cfef7bb20c776cebd9bad55edf1aa098502762b7c6ca3df9c9,80A,2020-04-09T00:58:48.000+09:00
53a4042c51790cca8340d2e900d2f889143306bf3ed47d35ff83d7f44a40a4f2,85B,2020-10-23T11:40:12.000+09:00
5454575ed876c472edeb4840280fa7b12748a2d823e23eba85a0cd8ad65f78a3,80A,2020-10-20T05:05:05.000+09:00
547c50e0b479893e7b3cd3f521bafdf897967773b1875e28de06f66a75c547da,75A,2019-12-09T07:47:30.000+09:00
54df67eddae07c05095c36352eb7c41467952fe52a2d59ee7c0818e1b436ec13,85B,2020-03-25T13:49:40.000+09:00
55370af3081114e423233e8659cde38c8ac6b4c5af5c168dc750a16806840372,70A,2020-11-13T23:06:29.000+09:00
5550b57c590c698937698b72f8746c609fc88ac70cdc4593078f38b471182be5,75C,2019-12-10T00:12:06.000+09:00
557ced5a142f3bc0cb13a53696e3d62d7406c2f60096483cae667e6e510956e4,70A,2020-10-20T05:05:06.000+09:00
55f929e3c88d1141b2791eb2ba1480f50e322a395633ee997eadfb9816faeccf,80AA,2019-10-01T13:00:20.000+09:00
58034d28bdaf933067c387f8f689322b22e7e34126ae82e5cd9ed38dfae6bf5f,75C,2020-03-26T23:43:59.000+09:00
580a3dcd451734b3dc86d9b25bb5c272ac5d5a985f2956aa695e567f42d6c547,75A,2019-08-13T17:43:13.000+09:00
58af0514ca06edeb744b776d644cdfdc0c75d67f1a1b28d573d5f7799f5d367f,75A,2019-11-25T21:52:59.000+09:00
5934d7c3b752544b8c2b46a83c23d8d598ac4ba908149a7a2ade975540fc73e0,85A,2020-01-02T23:07:05.000+09:00
597f43149e3cf05ada15c71f8c46b412626897a56606e4baeb6d8e3aabefbd8f,70B,2019-08-20T20:36:01.000+09:00
59ace36fe39f5e8c69202ffb4af39a822bede684e04c56aa9af37873ce380542,85A,2020-11-20T00:09:44.000+09:00
59c96197b5bbdf9732846449caeb50f4a080d75049dc72530f927559e29b8b52,80B,2020-10-20T05:05:05.000+09:00
59d736817d9293da11311a53f1b92e299f899f1580c480fc787117f9d3f90849,85B,2020-06-13T07:40:11.000+09:00
5a2672b7423d9edac0dc00f4b45e1f4483ee7e5c4c139d39c96a84934c50c2ff,75C,2019-11-12T08:42:26.000+09:00
5a59da9775f5f487e6c744f5e80b7982402836ff9ed4890bacc740a22d2c9b01,70A,2020-02-22T01:33:31.000+09:00
5a7537b0b80a274bb86ec0e7c2ed1020399c4bfec983e5d18851ca46fd732080,75A,2020-10-05T14:20:32.000+09:00
5a9962c5044efee10edec12932ba16aae66c65736a91fe7c09e67ce47bfdd5eb,70B,2020-11-16T23:24:23.000+09:00
5ab6de377b851f81144566bf38d88e0bbbcae2e01ae961f6d2847dc724f5678c,75B,2020-09-16T22:54:31.000+09:00
5b2f76e34c47d7087ed096e694445a14d34a7ab2bad06bfae13b9cde48bcf8c4,75B,2020-10-25T00:32:08.000+09:00
5b450017d98e8395032a16b423792ed8a47cea977c5377e021a231da4c776ffd,80A,2020-03-06T08:14:48.000+09:00
5c7e7f118d587bb5d06cb87c4c2ec97c64ace9bde78099bf3f1a2c7f9357a9a6,70A,2020-02-07T21:26:40.000+09:00
5c9ee9d78e438e068dfc48af70d1c9c041321a03f56d4ed25e37476a4603c8a7,75B,2019-12-08T22:41:07.000+09:00
5ce3023dc478799b36a4e9f3bd22d8c07aafa47e4a962e2c2228d9f2ce538f51,75A,2019-12-10T18:53:51.000+09:00
5de21286b998841b67441cb89d60063d969c3972957cff22e1bbbfb7b6f3e176,80B,2020-11-23T13:22:16.000+09:00
5dfd62432094c372ad839ee9dfdb9314f719c04431b8f4ed43043c142fc12a3e,75B,2020-10-20T05:05:06.000+09:00
5f62bc7b7e72dfe99b24d961bd4ea71df06be27d44487e714568ccd576466582,75B,2020-10-21T05:11:28.000+09:00
601ca488e40c1443b6f41e8a9e1e954b929eb4f3e0a88ba88bf6501805619d3d,75C,2020-10-21T17:01:14.000+09:00
611a9a920715ae3855e2d28d00b973d9b4162c7aa572d087cc72e8ee437d5aaf,70B,2019-10-05T22:42:09.000+09:00
620eab28cdccd80b41787028560ff1b1bd9621fe57f94954316b6b3d1dd459ae,75B,2020-09-30T09:14:20.000+09:00
625d107d1096982a076b5d7045f0e36016a1ebbc3496e6994b262632dd1f7111,80A,2020-11-20T01:55:53.000+09:00
62922b44eff29ccc4002e0ebd763e61d334c7e55bb14106fbaee1293cd8dd57f,75C,2020-09-21T01:19:59.000+09:00
635aeac47466a5c7aa26ed88c8d85cb4aabac72cf844143a3d5d6867a090237d,75C,2019-09-22T21:29:50.000+09:00
63e377eba7bf56c8a9da995b967ece3434a83ca1dddb17b7902cd4ec0fa8fe6e,75A,2020-10-24T19:43:53.000+09:00
643dd903d2b29ee18f8346399ff6fbd1ca48f38a1fa111d03b056058ccc3f3cc,75B,2020-10-29T13:19:05.000+09:00
647bee802ad278934997c6bad9ca1e7400f83b75b7cfa1fbfa0046c194221670,70C,2020-09-19T21:27:20.000+09:00
65f6ffa79cd45ade98024791b4e773ccf6cf16a3b7ee78f5a45cf3ab14eaeb71,80B,2020-10-20T05:05:07.000+09:00
6641be40ec51cb7e14b7d2bb977932ddd7d66b3d16770b82f03fcd0062984ed5,75C,2020-10-20T05:05:06.000+09:00
664a0b73d32050f739cc7432725c776efaec47afe03c4f9b3bbd3b2b4c569ead,80B,2020-11-19T00:02:10.000+09:00
669e1ed495475f1947b940b13451ebf376140b4dd265e0c24ca1116e42acf0ff,75B,2019-08-16T05:35:57.000+09:00
676b308d8a7a49ee5d37cf4fbbc9b21b5a1075598bf1adf32d580689d00811b6,75B,2020-01-02T13:22:31.000+09:00
6811af31af8608039fa8f938bde7a0a321979c867ba6feb17d460f4ec046c426,65A,2020-11-03T11:30:09.000+09:00
682fed7417ddad0afb9f5e5c217f4583cee308fbb9d37a071b3142262a91b0e3,80B,2020-10-20T05:05:06.000+09:00
6871d02ba32cf401b9f36514c44418f85ca43d50ea04d448edc5ae3bbac9ce3f,75B,2019-09-05T14:38:59.000+09:00
68e8df689e0156870417a0bc233aed82515949e7b61598da9620565422d3b90e,65B,2020-11-21T02:13:41.000+09:00
691c345deb03e52a8939f67d373456e9e7d4c5e1f89cc4015c2c1299ff47a58f,80B,2020-02-07T11:04:50.000+09:00
692dc23adc43648efa98fcd8904e8252d4898a414d80a8696f21da919f48dfdf,80B,2020-10-21T05:11:29.000+09:00
69662d5713b0443ef1e5310711368969473eb83922a19f681a0bb27e407c2d9c,75C,2020-11-19T17:41:19.000+09:00
6aeac42b977f670618438de2963e089aad08751335fad879b5900e2e65f8a258,70C,2020-01-15T23:55:47.000+09:00
6b24902eba4edcea7090c325cce1fb401779192edce5fa4a1f7d5b06b6cae42d,75B,2020-10-20T05:05:05.000+09:00
6b6710047d8504b77d65b3426afff3f7cf2e38816a726c01bb2f58679840d4ac,80C,2020-11-09T23:10:08.000+09:00
6b7988bdf9aac2aa247aead33af01c8a2cc8e8895278f597a5ff67b38a7eecfa,75C,2020-02-19T23:05:20.000+09:00
6c0d87790dcd7a9b1712c9fd1068bf29c6031d51e7f07d7fbea9651956a9cce4,70B,2020-06-20T23:18:31.000+09:00
6d4680d2e8d6ed1a865f839757023e2fa69e19a7b812319abba9c2504da776a1,75B,2020-10-30T23:39:05.000+09:00
6d50a5259fcfd65d9c189247794bdd15b6a2cfd78b26b13e5c4115fb63d1b3d9,80C,2020-10-21T05:11:29.000+09:00
6ded5a1b543d28db65e83ea367fd80a363f6098c0ed099796ee2b087cc935050,80A,2020-01-04T20:32:35.000+09:00
6e1ae407a8ee04c7714b7f050f07206f26b96fdd33ddb392fbd78daae2088214,70A,2020-10-20T05:05:06.000+09:00
6e2443903280ed8e843ac86d8b24acec9866c31c1f0d8a082ccfc87fd3ac23fc,70A,2020-11-14T18:35:36.000+09:00
6fd28d2b091534113f543109e7f113e1877c9c9ed8688288f664d04024edf60a,70A,2020-05-31T16:04:13.000+09:00
713ccc2b5b4f4e3a5931fd5b003314eed4b6db03ea055f151fb593b8fc47bf7e,65A,2020-11-14T00:41:22.000+09:00
714afb56d27afb36d1e9e152384ddc44c8235e0fee08ddd750a3bce9f9bd4ea1,75C,2020-04-03T23:48:55.000+09:00
724233706f78818b922985823d6181a187b89978f8dbcce0f6c4b5323789cd8b,75C,2020-10-20T05:05:07.000+09:00
72512acec9612f4af4860f96669493d958c6d74591f303f00d4360e259fdc2c9,80C,2020-11-23T21:37:00.000+09:00
72838df5407ed628d3813ff8b86dc96836e7006a394966ec01a40315cdf4b6b4,75B,2020-05-29T17:59:43.000+09:00
730375eb19f6a513892ecccfd02c1150f54719dd1b6f381007d49dfeba16d716,85B,2020-09-24T19:56:50.000+09:00
7335aed71733b2665e5fe56fed2faab92d6def7eac8452ad0ac093c8d323f4f9,75C,2020-04-02T07:45:42.000+09:00
7391e89b864b8a6b8403edbbdab1318940b94593fd371930ca013a044d17a2dc,75B,2020-10-20T05:05:06.000+09:00
749b9074066ef39edbf9e1d2c2326a65b119c0eeab0c3bb9e77c6b306ba75db6,75A,2020-02-27T08:43:50.000+09:00
74bab9b541f59dcf7b5397c184ee96d2aa1faec9cb6a7989270171e977112aaa,75C,2020-01-31T00:42:56.000+09:00
7641853b4abeb3f823a4e4b8c95072d2efcc867e98acc49a261568b7e5b903ea,75B,2020-10-20T05:05:05.000+09:00
767e13f92ed4e2915d5f848dff8e232a85e5a23dfa9aedbe9ccd697c950f3cb2,75A,2020-11-24T08:47:56.000+09:00
768412a8a550c1c8dc14a5f8bc610504bbf56e375f0ac5b8b9efc082d04710c5,75A,2020-11-24T15:42:08.000+09:00
76918d91d0c9342decb9ac6b23b1b40700faee511336ce896f366d15a88b3b30,75B,2020-03-15T10:43:53.000+09:00
76b731056b53028d74fe24f6fa8a9f6cbac7680faf029b2e0f590f8fb16bddd1,85B,2020-11-25T02:39:14.000+09:00
78132c97e538a8555763947612244ecbf3cf7cb4cbd5553ecc97e81ffb2c7d8b,75C,2020-04-01T16:23:02.000+09:00
787618178f57a397d19e47e88958ad95129a0960ff4a81c1fdbd0b74f85ed58d,75C,2020-05-26T13:00:47.000+09:00
79ae409ccd8c29d282aa7fbdc70f0b0ea8dc255f654821c15d46c3c0eb33004d,75C,2019-12-12T07:24:56.000+09:00
79b282b90b0b52442cb49f4f00c152b5ab6004c1efc452f9d2b2f7a60a695362,80B,2020-10-20T05:05:04.000+09:00
7a961b2b2cfcf4e31c37388befbec8d05904c288ad944f41e086fbb486309bb1,75B,2020-11-23T20:14:36.000+09:00
7b17fbee391b836f577991c75f1f909230c0f6e88ff5daf440e13939be0b9319,70C,2020-03-05T15:51:42.000+09:00
7b4acbae7fec1a1ea24cfc5d8d3c085a0cae14facb7b0bf7039a7c081efda600,75B,2020-10-20T05:05:07.000+09:00
7b7aa6506413a2e31c3c99cd28005fe19d72090f7e54555e1f35bfae97281247,80B,2020-10-20T05:05:07.000+09:00
7b8a310ac0fb9991373b40cbdf6fc154c1426b6f7130d5488891908d1e8c170d,75A,2020-09-22T00:18:01.000+09:00
7cd7f6fc869eb03a1588debb41b4a71deef539a5ac076df31a3932ea50fb1895,75C,2020-11-19T20:01:14.000+09:00
7d8f332ae486743295b51d0333124f4920d309cce765a01f89e961d9b0d4a63d,70B,2020-10-20T05:05:04.000+09:00
7da16cada827a3432fe118538b39c8e2d5fa4b4cdaaf77595142484639986e57,80B,2020-10-20T05:05:05.000+09:00
7e52170db0d8f88cd37b4506b257d128963d1bab7aa7858df690a158e6fd1668,70A,2020-03-23T14:32:23.000+09:00
7e5bbfd48dd5fb2dcc1d1c661a1f67a01b6dbc0f016f5a24546596abe8ec46eb,85B,2020-10-20T05:05:04.000+09:00
7e69b36da3b039de0a080811421caf8272a890941f2c59748a27c8ac8daa0ba1,75B,2020-10-23T14:56:38.000+09:00
7eecfb7bbd31e4f9a07db1c56f6354e7966b1d7da689037e133a8292ab9cad59,75B,2019-11-29T11:06:37.000+09:00
7f38854a9e929915b8713fc06e11fde32c2c094107144a35ddda656f7151611d,85B,2020-10-20T05:05:04.000+09:00
801b3e532122c0cd1820885a459236bb6d56d4c39667f63b745494df4c97aa97,75A,2020-06-25T12:22:33.000+09:00
808f691e80aef9e8bbed1696cccca89b102631bd2ff6ca190d5222d78cd30940,75A,2020-02-21T21:40:55.000+09:00
8094c36bcb5121200c42ee0cd7bb6cd5f0d115b451943691e41c655d2b65f7d1,70C,2020-10-30T16:27:38.000+09:00
81839bde26868ca029d75f740996a1bea2c22ddd232e676ba05a9f6e9fe676a4,80B,2020-06-28T12:40:51.000+09:00
82c6ab91e287bf86f75583a6a73cfb0d22b51093c3ed0dda8862900a42f9995e,80C,2020-10-21T05:11:29.000+09:00
83894a1276da3abff83cddcd6389c3a4cc5a081e1fc84ad9eed1ea05708fc8d7,85A,2019-12-11T14:08:47.000+09:00
838f0b8690ea5bf1ba1234e926252a5d8c4503d3834d5b6095da9e99ce749752,70A,2020-10-21T05:11:29.000+09:00
843d8988674612d8fd0914ad6ccfc30e2e9a4c2785f7aa72d97531884371e310,75B,2020-10-20T05:05:04.000+09:00
84514602e539db0247edd86bf2fb94be4f8a5369889bac95b5716a35692bbad9,70C,2020-10-27T18:46:43.000+09:00
84a10d1d569b861e6285c44dcb05659684d2b0e79b39d61e617fecb0bfd2bec6,75C,2020-11-08T22:09:06.000+09:00
877d43273d13fc8aad0c11e43891c6aff9ebd9883238a74bd22281919c13db15,75B,2020-11-06T20:51:26.000+09:00
882d4820201357db840a63f1792132d4507f940f8d9f248901fbe54f60ab0ec2,75B,2020-10-20T05:05:07.000+09:00
8843e259d7db1fc2ed389ea039b36f782e3bd17efcb168c5278ea13581bd314b,75C,2020-10-20T05:05:07.000+09:00
886a0d703fdc4de749ed52103c8a1b3cbec000cca2cb0e87834b26cfe2a2da01,80A,2019-10-01T02:21:00.000+09:00
88bc0bf061252325afb269aed30c189285a85dc457daeed64cfa43a7e78a0f2b,70C,2020-10-20T05:05:06.000+09:00
89712abc0d5b85d0cab8060ef42cf55a1a3cc7fb1fe48749292c29ec14fb05fa,75A,2020-02-01T00:26:41.000+09:00
89e257ea852b01a424f005180a65481a69c3fbf11f987402ab7454ca715031f8,80B,2020-04-22T18:24:33.000+09:00
8a145dc4785a73c8dc25922c855af76bf27a71b3f3628e06c8b99162a5b17e78,75C,2020-11-13T20:08:12.000+09:00
8a4f80c36d0af1c98238d57a215044dbc32ffafc09db79e60d62f2eaaf1268b7,75A,2020-06-02T09:55:50.000+09:00
8ac9406d462079d63245ee0df007ea50bc12781ba35989093d36e935b7793fb2,70A,2020-10-01T23:27:12.000+09:00
8b035f6b319f9829fa73d627fe226b57af8fd5d002edaa720fcf282c0f1c5868,70B,2020-03-14T21:58:25.000+09:00
8b1f0dd6c2c163f41217ec1d0364ef5c843cdf3a09be5cf87b791b0eb7d91d98,80B,2020-10-27T19:28:52.000+09:00
8b5fce0a721a3c94a770dd679ab8f6b209a584aac0a96c858adcf303fb8034f5,70B,2019-11-15T12:27:23.000+09:00
8b6c941eaa10175d5dafaa0558e8061612d85aa241ab8fd9304635e9a65c4aca,70B,2020-04-15T09:51:10.000+09:00
8bed559c59a89c7acbdc02e4bed92994104ecc4576a88d21b650cb249209f015,80B,2020-09-13T22:33:42.000+09:00
8beeda635fb24b28b5443266435f301bba70532ebddb580f719f94167a3e7d0c,80B,2020-10-20T05:05:05.000+09:00
8c0686ee30ba19e4344cc08881abe9cc560a2a63c84a03a296b15a0f080461e0,70B,2020-11-20T21:20:32.000+09:00
8c175ed0e4af5306efed776988372f36a457b4490387e84479a4bc62456217be,75C,2019-12-30T22:03:27.000+09:00
8c7182c85e9203bfc6baea47cbb15011084c4a4a56f27b44de27369ac6925c30,65C,2020-06-02T17:07:26.000+09:00
8ca13aca4f7aef43bb3644a9bf5bf8a7abd2869727260e4e46f4b11298acb0e4,80B,2020-10-20T05:05:07.000+09:00
8cfe22769bcbc664a2913f06855d48b4c4ccd8e4de9ba62c0e3a32c566a073f9,70B,2020-10-20T05:05:05.000+09:00
8d7324af9c3ced81b222f1f6c465c2b089a8859b832467971d8549e97980ba23,75A,2020-10-20T05:05:05.000+09:00
8e0eb831a4c0d8b2b273c46e79317d6b5ddf78f5209b1afbe5af1cc9c61384f1,85B,2020-02-14T22:24:45.000+09:00
8e0fbee6cd5ac1518ca57cc2ee405d6025e0f861c49db56d74182533a8711e1c,70B,2020-04-04T12:19:51.000+09:00
8e265cc729edb0ede5d9619cd370bbeef62d475c4782f3bd755202fc3c76ec0b,75A,2020-03-01T23:08:34.000+09:00
8e45c832e63f4fa02529fd1f8b96251d1545aa3a6bb05b3cd35528749267f350,70C,2020-02-26T15:45:08.000+09:00
8eb504bd240dfb598f4190682ea6580b425a473736325e4acf2c632db2efb92b,70A,2019-10-02T20:46:19.000+09:00
8f0a33d533fdaaac868c6a65e596a34be157f470fa4bc37103e1775ca6ee50f5,65B,2020-10-20T05:05:07.000+09:00
8f198bd0125a0cfafaa7ca7e484f2d343d374eb86d3439b8e64af00b9b6bcb46,85A,2020-07-02T02:36:15.000+09:00
8f19b1b3f97985b107fce71e9ea17723624d1c98eb5aff947b52f586505de3b3,75A,2020-03-05T00:00:03.000+09:00
8f29f5c9dd3e3f363fc19792406964971f772f30cbf55a50e5f452ae5acef570,75A,2020-03-14T15:32:31.000+09:00
8f6795e1616348b1c5a6358cb80223ccee8a6a6565194da54cefff94d7925022,70C,2020-05-02T14:32:27.000+09:00
8faafd9992539d453ddc10567fa504ea22694e216402e8dc91419dca25e0dd78,75C,2019-12-12T11:06:03.000+09:00
8fc01dee65dfe07e8a4fbd67ce2efb0b4dba5a6b06f1ace591a299a44802e3f0,75A,2020-05-27T17:47:15.000+09:00
8fea32a86b10342400f64f07814b0663e5149475f5020d17467e791d62460bb3,70C,2020-04-07T20:53:11.000+09:00
902920d1c2a533060e502b63d256c21faac7174c125a4dbb363a2c4893de5afd,85B,2020-11-17T16:31:54.000+09:00
9037af4c1072555a4d174d2b7423cba3581b6f497f29983b7b0501cad0dde90d,80B,2020-05-12T01:45:43.000+09:00
916989c4ca99d1d59672f1137ecf6da319d4539afb8ace179e4a74def6636a8f,75B,2020-10-20T05:05:04.000+09:00
91a65064947f1d55de3afcb9949aefff865938fa77acb13d6cd221030b1f5eab,80B,2020-09-13T22:03:06.000+09:00
92fc5e34f779e05952270d86572b199909ee67f252f5a9ccf7f1a15aa7fd527d,75B,2020-06-08T15:14:11.000+09:00
93127624a6fa51fafa540253613c3d8c12a3582985550b59aa86c0137aaa1768,80B,2020-07-02T18:54:33.000+09:00
9321e865665bcfa0384e02bfb22858e55857a73bd759c41edc3e51e03c6809d3,70A,2020-02-23T03:18:28.000+09:00
94259ae2855e4727f1deda689e25b23f41921a7ca463cb8ec20d6d42b4e3ead1,75A,2020-05-08T22:03:52.000+09:00
944ae9cff1259984d1ac4bd096c73b6e5a1e60c23519a98fd4e3f80d3bc78734,75B,2020-10-20T05:05:06.000+09:00
957d216e512eb8f3e3ad3266b0e66ca55f9d8fe6c7bc851910121549f270acaa,75A,2020-10-20T05:05:06.000+09:00
95ce9a79d9083a339c3916ec59efc18919fea0644fafd572e8be77e1cf1dcf66,70A,2020-09-13T22:38:51.000+09:00
96292c81a9a73a3a2807b47208bca554a4a6569b792f608f271054fe7246a5bc,75A,2020-10-06T21:35:05.000+09:00
971d93e924aef6149eb69e56d41638cb12a24421322b60cf24bfed03fde645fc,75B,2019-11-13T20:16:37.000+09:00
985aeadaad5403c0624f64a3a8140530961c1ed0c50523e7567c43655bb1ce61,75C,2020-11-22T21:46:03.000+09:00
98b2374448ae234b74985e23dd1ea7caca683e921cb91c51a1aca4e7b040d405,80B,2020-11-23T14:20:57.000+09:00
98d7a3e04f4d7534c21e84f3f7e5635d0fd4c90c3d433b663d287ca90993a169,75B,2019-09-10T16:50:02.000+09:00
992252d45cee48980377168f2e02209f9b1e1383c0aa6f800f4e3a4454fc9842,75A,2020-04-09T15:30:37.000+09:00
9971f904acfa94f0f7402366196dbbb46adf48163580e83e7f3855ca1f91a20c,80B,2020-10-20T05:05:05.000+09:00
99d92da9ba6e29fcb1430efaa097639c15af1699af7a46f88cc5c1a93fa92fe3,65A,2020-10-22T16:23:40.000+09:00
99dd9dc5e0b20f7674c2c1c3cc5194b9af7f9d3bc37ab8f55058152d9be91b9e,75A,2019-11-27T20:00:34.000+09:00
9a2ee074e4360e894e02eee9bd50c88b25d268171bcde010dd9dfa08c3f30fbd,75B,2020-04-21T19:34:27.000+09:00
9b8a02ae699684f2c110abc438d981898cd4248252de42e9cef3d9f121a0026c,75B,2020-05-06T19:05:46.000+09:00
9bdfee40028458bc429865c9ed0c01d5b4fa68ce64d1902b55f189b86e92fb7e,75B,2020-03-09T18:53:49.000+09:00
9be5bfe669f6abe8f1c22fc221abb99d470a4d14691f82e75aba842016237462,70A,2019-09-28T11:49:52.000+09:00
9be833d4f18316a88c06d3444b918a7a23e3178c515abc64e41a420024e31e24,85A,2019-12-24T12:01:09.000+09:00
9beb9c48aabca4f489225c99318fc15b7fb8771bca0315f55706c89ec6cb999b,75A,2019-12-12T15:10:29.000+09:00
9ce0e4e8d0a4b8aeab35cc0c9508564082f678abce584236d3aa125e0dffeca8,75C,2020-04-26T01:09:33.000+09:00
9e25d9144a178ed2c8a300adefa0134af56a209d3a664ccc1a2c466deca57566,70B,2019-09-09T10:42:21.000+09:00
9e54a9c6f1317db35c8a9f27b72fea72144ef762d5caeb1ccbdfbfe1157c4ebe,70B,2019-11-02T12:09:45.000+09:00
9e64e8f9c5b23a3ea94518d8a97c363292266721897d8e3f8d461c109851c83f,70A,2020-01-23T20:02:12.000+09:00
9e912d2b657e78a520e08fee48c3bfc1d48faba13c3d8f9967c2095fb9193f4f,70B,2020-06-04T16:53:16.000+09:00
9f02b662f6daca28ad732d289b4d777b4e4be710207bddedcf88721528adef8b,75C,2020-11-06T11:12:34.000+09:00
a068b3ae558b4159ff032fc567006a74f9589a2d4370d43a44d3d80a4ee3beba,75A,2020-11-19T14:53:45.000+09:00
a120a3b122f09aa694e7679d938eb67254e5d74f991aaaac00fa7cd91e778594,80A,2020-10-20T05:05:05.000+09:00
a1dcbbfa642c4a8dad33d2653c681b2e0375fd2cc08aacf6ff0554a19ef0b869,75B,2020-09-19T11:33:19.000+09:00
a273c0379fc7ba76fd662ed6c7527828d50ef6398c5336f39701ea880277e4e7,75A,2020-06-03T15:05:38.000+09:00
a2ed75a76a4a5a40f4a1e38f5e7de1a162bd4b56f576d4e0ba0b2b514c32ea33,70C,2020-10-20T05:05:06.000+09:00
a2fdf3aa0cd0e01f4f9b313e7dacec3920cff60b1e249078c810f7110bddfa66,70C,2020-01-10T22:13:30.000+09:00
a325082ea7855b10c84fde3a62aaed5306e8f645203944aa12009f8ff4d1dba8,70C,2020-09-23T20:29:09.000+09:00
a3790fd2987a058e663a867e00f66bad835986bc6b589a8220787949299e67d8,75B,2020-04-07T12:21:33.000+09:00
a39e4c30ed11af581f3518f7c22b0c2a0af8f0b26483f5b588213408532d38bd,75B,2020-10-20T05:05:07.000+09:00
a3e98ed47ab788a6f8a83544683121565fd7d10858deb57d03ded1bb1b49467c,80B,2020-10-21T05:11:29.000+09:00
a4369c51051598c11257f5fa7fc8efd4877d5578395ddb18642e18ed76bdbf59,75A,2020-08-27T12:53:28.000+09:00
a47bd9f40096961250d3d12de36eac670420b5e108706c99f391a2d93e371437,80B,2020-10-20T05:05:04.000+09:00
a491aa35819f72189af2f121a9c5e4d21ee64ccbf9d5347a30ecc1a7123c156c,75B,2020-10-20T05:05:06.000+09:00
a49c2756c9a5bcdf14ac73dc30a99fbcc50ee4744b5740f33efb5b4dfb462d8a,65A,2020-03-12T17:14:42.000+09:00
a4a0a46c460c67787c26211752250a89b2f44162ef929eca2f09e5d917888d1e,75C,2020-10-20T05:05:06.000+09:00
a50c567fb35245c94845e767b4ec2454925a8c847bde72cdb48fe7572336493c,75B,2019-10-15T19:00:13.000+09:00
a524ed57a02e87f548ee620477991fe158e8530fd2bbd4fd162857db3522d173,75C,2020-10-20T05:05:04.000+09:00
a592be6be56f5ebb6c7a56199078a8b444dad78c1099c6d1b86954c9b2d34c1c,70A,2019-08-17T19:09:26.000+09:00
a5d0e2cd04542188868fd5162c2c48c57b8d5c41636c240e4eb3c64ee47d0453,70A,2020-01-05T02:03:16.000+09:00
a63eee7ae8bbbe444e02eadb5d05f3ef3795c4db7ba9d482f6ac50bb1d1863c7,75A,2020-05-19T21:15:33.000+09:00
a72ae973f4008d012339affbcc3927285059eb372897fb9db147a32d2176cee9,75B,2020-05-08T19:31:10.000+09:00
a7ad8dffd291def345e2724ea086fe0fc03ed9364e3f5081f96b07b857ec69b7,70A,2020-10-21T00:01:15.000+09:00
a8c3211599f88ce668d8e6a1b36587c2eb0543e8930210f2671eb4229b92d80b,75B,2020-10-20T05:05:06.000+09:00
a8c57bc2f5548a930bcdfdf7a073e6da90e13d2ee30fb79cfca54a033ada849b,70B,2020-03-26T16:36:27.000+09:00
a8de723efd5eb9a7dba03936085c0090ecc15c4871a39c81b69c7211f95066a2,80A,2020-10-14T20:22:19.000+09:00
a93bd780d79e7c2be8015551252532cf34027e9f98302b8788df5f7b16efcf47,75A,2020-03-29T23:52:43.000+09:00
a97720f2d867bbfa6d9ccee88cc5a7015feadc68d2235d7140d8d71c9a388cda,70A,2020-04-28T01:22:01.000+09:00
a9fef819a74960a8f24cb410a59b0a3dc018f2ed8ad79e84e2d91730585af546,70C,2020-05-12T18:11:31.000+09:00
aa1fb8f994c401dfe8df9cce6df3606abeb982a508477a0b2ce1f5188a954744,70A,2020-10-20T05:05:05.000+09:00
aa6883f07eef6bf7d7dc5626c14e6821c5a1910ce6ef438ce1ea00004ac8e56a,75E,2019-09-27T23:10:08.000+09:00
aa9ca12019c59ceeefe9cdfc42511eec93b8561fbd85d9bcafb10a474f6af362,75B,2020-10-06T22:25:29.000+09:00
aa9e861ae1caa138c7031b1451b24759040f1f068ad6acc4581e1b7d6fa93073,70C,2020-11-25T22:06:34.000+09:00
aac93b22039e9fa759d67503ca8d19895fd57df05df50fc893b9cefdd9ea3159,75C,2020-10-20T05:05:05.000+09:00
ab345da05d2b3def4e7f4cdd11667824e040b57afb6c428d78c1d1ff9c7c152e,75B,2020-04-12T21:37:09.000+09:00
abb5e0f7b87a6b1f555be99e3cb0281982dda8625cfb172dbe23fa1bf0256d91,70A,2020-11-20T10:33:46.000+09:00
abfb8ef81b9110323efd830cfc8452c39293a36ebc802e0997f7db022db1d20b,75B,2020-10-20T05:05:07.000+09:00
ac12d7e0c7a6a9774e0bf7ab7375d0e4b675c5d23fbd8d0631b5278c6596b63a,70A,2020-10-20T05:05:06.000+09:00
ac3fabda8c0997cca1805a5a7f70a305dd273092a806d16fd049e1cc0510f40d,75C,2020-11-19T17:30:08.000+09:00
ac592d6822f02783aadb1aafbe385c302971a277722f7c9edbcb0e61bcb6fcea,75B,2020-03-16T15:18:55.000+09:00
ac9af81e9b1c0c8faef49129e810f29b4f33334d9cbbfa3e2655d3f84836b0d2,75B,2019-09-07T12:42:34.000+09:00
ad4933dc3ce55f8b76cccc394e00bb7eb4ce65ad680f34cac4d66b2b30742c4f,75B,2020-10-20T05:05:05.000+09:00
adb97703aef16299f78f9d6e4b9e7a5c5f58d1293205e4b2816ced8c448038ea,80B,2020-05-29T21:03:12.000+09:00
adbb28dc393d1d297ea40222193b9b8c2b0740a1a6cc4f34dd726f8f5c108ec8,65A,2020-03-12T20:42:30.000+09:00
